Vehicle_ID,Timestamp,Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Driving_Mode,Road_Type,Traffic_Condition,Slope_%,Weather_Condition,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh
1970,2024-01-01 23:08:00,50.35528593681724,2.108906695883963,52.15361495941412,381.42273280730706,16.513414872401643,1,1,2,9.20376204798135,4,9.872605762132043,28.83211115145592,8.643354831330058,28.581193166930024,1614.982298789187,29.12494038513802,7.382374115984413
1910,2024-01-01 23:09:00,6.074696672288895,0.6551723483599572,71.72778270419764,338.88365170474,32.94669581557461,1,1,2,-1.959393806872372,3,34.09744823501693,80.66026348131334,2.311754720333994,33.439073697076495,2175.250085406086,48.86385342353711,8.049353564127875
1919,2024-01-01 23:10:00,4.727020043138328,2.1190378718803347,48.05748075634008,385.0930827433241,25.981032347203552,2,2,2,8.701237509693962,3,27.545968503238363,50.27092923397464,9.533129840689835,33.21415299984095,1444.549721628656,48.19506922575714,7.822995144791869
1549,2024-01-01 23:11:00,68.87398392828125,-1.4124173287138202,41.87071344910229,363.6629118445049,31.70716911793007,2,1,1,6.332621147879436,4,27.071225740865295,59.18962998041832,12.509835203142751,31.431617141408026,2450.4404352334986,38.80251006070298,9.982413419504658
1418,2024-01-01 23:12:00,47.14741306718148,0.11701112858988694,66.19194137064727,314.1046633583727,18.3861688021841,1,2,3,0.5231251128107113,2,7.100728434935094,85.22852753461571,2.8127262730833733,31.164114767159575,2365.6178876174754,25.014114878442815,8.096755282441288
1605,2024-01-01 23:13:00,3.438291309318542,-0.2967807655975436,94.6801501361948,364.96631634695274,25.203821285707424,1,3,1,7.1036292958506095,4,30.6401938453496,37.874829336696436,4.845705694871277,31.243972335736192,2211.7103474347405,44.084939247651185,6.449309670909445
1094,2024-01-01 23:14:00,69.9902870775068,-2.9301306029814227,22.798549881292285,319.13447627018724,17.35704250583821,1,3,1,-3.0019673537936917,2,11.1288007944597,73.4756239799006,6.734014255836493,28.2622674507274,1302.1128660504098,21.02721062112032,9.162857852617453
1816,2024-01-01 23:15:00,1.3563043906826966,0.34087285884444096,81.53849628331501,341.19226278941625,40.635680486488056,2,1,2,-3.0352626021015903,1,13.062573407168944,52.93253332867555,12.676200961887213,30.57771476959522,1659.9884869233938,32.043137932542514,5.485474156955648
1580,2024-01-01 23:16:00,94.48463497791276,0.9691459448770496,77.81818224357016,317.0295584252034,27.078636576453814,2,2,3,8.94905804871109,3,7.940249005032673,34.89282613833962,10.970550168610147,28.89952786960746,1587.6565486415836,9.053399497425028,8.79628823669384
1317,2024-01-01 23:17:00,36.77193872440459,0.5514864265144204,97.11627403106297,302.20161156671185,17.874349545083426,1,3,2,-3.5782923823188244,4,0.4625611167658876,79.70801764062853,4.753055823600328,29.293546535424156,1378.9129139313998,33.098253573419015,6.00830536509647
1955,2024-01-01 23:18:00,4.830960361107852,1.4176793927005287,94.45689778660349,321.18865394499574,11.442304350954121,2,1,1,-4.93880589725893,4,13.917710334810916,67.59644214148253,3.6455033050558057,34.73481696079698,2499.504563612897,13.877685209814697,3.7777753858632392
1235,2024-01-01 23:19:00,70.60226651797839,0.4280371707184627,80.97860496353543,353.63720237241256,33.650853262873966,1,1,2,0.8354573737735302,2,-4.2377224134934135,26.64451778038231,10.435570650691815,29.832496466741585,1391.3569254386293,38.61047378457925,9.775726086206154
1945,2024-01-01 23:20:00,47.72212973196656,-2.5994984708954583,61.632701174607895,348.1560967777346,17.51256498964145,3,1,1,-3.4422353835180837,4,15.515960774226688,57.92300367022875,7.198311975601985,31.385374821322987,1609.9258105059,20.76060404956395,6.773985066818514
1333,2024-01-01 23:21:00,116.85604960285794,-2.301326855491731,36.34140425868159,350.1497095536064,44.635376731157244,2,1,1,7.945547398663765,2,27.62528971464188,79.62346965352819,8.90331336824104,34.214547354364704,2344.183888338018,19.9806482488787,13.538768603557807
1884,2024-01-01 23:22:00,65.30383950044427,0.5788474652637143,63.61885746604595,324.7686878446601,28.67951306953101,1,1,1,8.840402701643994,2,38.23352647440138,24.68543657550793,9.730461889140829,30.894439687545514,1387.7009690381174,37.3542246076343,9.476273956925553
1375,2024-01-01 23:23:00,33.02870172444099,-1.350124848158159,81.22815951357231,368.51612006141863,20.114194868681125,3,2,2,2.236395465346191,3,-1.4624084945284963,49.1392358057882,8.380301002978761,31.70032697733418,1810.38636353985,21.323400094577014,6.123391418664511
1458,2024-01-01 23:24:00,85.13266375607697,-2.5221292257914047,91.65353701103145,370.4263286820346,33.01871018274206,1,1,3,1.382072995150554,2,7.658081687897278,76.36501293617363,9.196080448230695,29.181514093649263,2468.397169909311,35.729665726757396,10.823718388379156
1136,2024-01-01 23:25:00,32.57904030512536,-0.4223835393087194,83.17696073684392,335.79678255596656,19.632697320332994,3,1,2,3.0855891541613794,2,17.23589732252651,80.0850096077146,13.312547287686371,29.99555574753601,1521.475027855461,42.76777147127445,9.05945368421318
1929,2024-01-01 23:26:00,108.5091949689078,0.32593558850193194,35.62135481528432,388.1170088474174,38.70960028684112,2,1,1,-1.6070806273252067,4,2.6674576915862342,74.27539434342316,13.022983912162168,31.54279911919142,2113.975682060458,6.930243870488757,10.677417830435257
1587,2024-01-01 23:27:00,44.96663646088517,-1.0275240699023607,67.97490513824475,364.4023216635548,20.788261782547966,2,1,2,-0.5305120786949598,4,0.25728349343371004,41.39967025185892,2.235514098891441,30.554310402182438,1304.051542888515,24.003247500266802,6.813620658905813
1994,2024-01-01 23:28:00,65.98422753314463,1.322602213354668,46.57387676250856,371.3039275258632,44.58867063385682,1,1,1,-3.4853424427399284,2,15.354314745274774,55.485069244033284,8.79745071878736,28.26778990456453,1981.1335236227744,47.25108533887077,10.495781035533845
1546,2024-01-01 23:29:00,6.068772458907463,0.8626236486074679,20.736453391251437,327.73399179389395,31.180067490585277,2,1,3,1.6967513666704503,2,21.132873800149305,71.88945836654862,6.589529950038656,30.805803233663042,1640.7643930284705,40.62785442666596,7.900837527857701
1512,2024-01-01 23:30:00,51.134548554267695,-1.0030898334499683,36.01767486309328,300.0611635155587,39.55439021299321,2,1,3,4.1753743380048896,2,31.9093476945863,30.681142706181905,4.282801125977772,33.70574034801344,2109.433891635449,48.683252072816394,10.249832383095992
1295,2024-01-01 23:31:00,99.88362475931939,1.5292351734513634,29.057651994675943,386.5375612102109,12.548541435244777,3,3,1,8.95335601587403,1,39.901153980738044,61.649843428019125,9.467211141266976,28.81241610090505,1762.75700706586,43.02939199192856,12.386071678667948
1319,2024-01-01 23:32:00,96.67785664360103,0.8921702551982129,87.41752988315748,382.2424384579808,22.190479608516586,2,3,3,6.086097559401374,2,29.84218509942331,70.42616076462804,7.663253011351838,28.131119760646683,1588.6982405210588,15.579968914162249,9.236255850923255
1917,2024-01-01 23:33:00,26.91822706242315,0.8246722723074127,40.68050017182496,312.31918880428304,35.812048015815236,3,1,1,5.8459560032978,1,4.9603203384844115,79.4994308552742,11.623560979946996,28.830919297285718,1909.8102509344385,9.039715241920597,7.600612956744321
1571,2024-01-01 23:34:00,27.129488521267522,0.32056620472240827,42.77583751100444,337.41051349563065,32.927065606920394,3,2,2,-0.3800155685884672,4,28.65901309425614,27.81702066997556,1.401464843875444,32.808091362537866,1381.5929867969357,10.606036041798935,5.632970208949721
1831,2024-01-01 23:35:00,98.07663746558842,-2.9316619914686832,96.79492574391074,366.13393083885825,16.79850925018152,3,1,2,8.324399462650668,3,19.171913094358704,43.077228621478454,4.54021124058155,33.562512471449416,2258.761561843068,10.922947642315464,8.116844107660462
1348,2024-01-01 23:36:00,111.64781042031906,1.1790431008613345,50.32693784390817,365.2110857218728,22.467102567839845,2,2,3,9.204335450199965,3,15.28643090665475,57.91577644298257,0.3867338824164446,28.34108588916924,2175.92220957609,3.879246103238869,10.682264777877123
1839,2024-01-01 23:37:00,11.443310552760426,-0.7437492533450611,20.766851211551565,386.03503348085565,19.22051926206393,1,2,3,8.983944048130557,3,37.10778222582714,69.07398299401783,11.189396304532204,34.21285632475181,1908.4586230455511,45.349075139540744,9.538578527395602
1778,2024-01-01 23:38:00,54.00703673114703,2.6556582609519337,42.707691867690926,314.02681616354283,31.467955941664506,1,2,1,-4.417954602134224,3,26.594166411384766,71.10254068674445,13.686859995126252,32.391277531070806,1677.1627916866132,25.17717460547918,9.333932596205218
1872,2024-01-01 23:39:00,40.49451347570748,1.9079086264632323,29.543966448144996,342.99397477851187,22.059888031057124,2,2,3,4.065259544560323,4,25.676188309478107,37.72814217805118,8.81064510972956,31.62691943920352,2389.7940088960754,5.153432768385056,5.80049383078331
1228,2024-01-01 23:40:00,104.48261465489271,0.5261668171878733,28.224684938868315,309.7224417926425,20.81689847001224,3,2,3,4.648376585879426,3,-4.470981587257991,20.97136284120311,9.25468739499059,29.775143216095877,2024.7959199966376,38.155816179488944,11.769429363616698
1269,2024-01-01 23:41:00,10.022989761602252,-1.4869081090843834,26.19898321085996,338.9595248438628,17.25822931527196,2,3,3,-0.5740225967524468,4,33.92821711209024,68.56718846040513,0.6963768249538588,30.60190220314955,1570.2401721349718,16.34947253185587,6.076724142342902
1827,2024-01-01 23:42:00,25.33511310696449,-1.7776956403340005,67.46075761403019,301.51074455877045,24.31594923201269,1,1,1,9.886182747368947,4,30.698521483464,83.63884011378403,7.556719473543167,34.628812908756835,2248.721191296011,3.6447716404827273,4.847252151983041
1797,2024-01-01 23:43:00,90.29620051037932,-0.9576909739347053,35.147817890388694,389.8273065110127,16.842590656879374,3,3,2,-0.6321881177216166,2,8.452384506869915,75.82619315724074,7.903083489273044,34.38082503552354,2025.525612252462,9.568852226986138,10.000233203482997
1290,2024-01-01 23:44:00,6.15526187774587,-0.14059233851988884,48.89942352328084,352.7043996828681,43.68993555821713,2,3,1,-1.7508251272841635,2,8.145103562797392,63.572627214383346,0.5846172863913346,32.37825187451247,1365.1164015108943,32.911736275658505,6.765279936927127
1724,2024-01-01 23:45:00,59.10424568571471,-1.2236069397663174,88.96141729040134,384.98022608023535,15.407563402335619,3,1,1,2.262184756647877,3,-2.593469297664498,88.42993083861202,11.735807096243738,32.05237852367494,1348.5032179913492,39.720914150327275,9.76289050721167
1164,2024-01-01 23:46:00,53.0528441615664,0.0895769723548967,53.94705118370205,305.9904701003364,41.96566502355717,3,3,3,-0.1527893034448482,2,-2.711460932209528,50.31817446660487,4.174802061424599,29.47381264909933,2419.5365252637275,12.758467856260948,7.460559879499004
1004,2024-01-01 23:47:00,40.12814147864984,-2.0077774469208842,93.25530800413101,322.7458110472921,24.996558435480367,1,1,2,8.860441898049164,1,25.08675310577566,56.75348256916673,10.851705102168749,34.67294976496156,1574.2855754611276,28.895207714167555,7.465558346920492
1850,2024-01-01 23:48:00,47.34867783827085,2.866276876953,59.8350442716485,325.93799952211805,23.225309704660273,3,1,1,1.6011509697215915,1,3.3806925808500736,20.860073477086758,6.043880203047366,33.28774199176332,2062.5273791178734,0.1435406348482572,5.538807662575739
1378,2024-01-01 23:49:00,63.59287043162795,-2.352452670210037,51.90692918718046,338.6691494638788,18.096193031669706,2,1,3,1.1522433200887514,4,36.559653242734775,86.21659539835984,14.934692061721615,30.675817885547545,1247.3640349876337,13.99153478328398,8.705704278379802
1077,2024-01-01 23:50:00,19.364083006605973,2.591664837926232,80.03111416725613,380.2866372397546,32.25147170286317,3,1,1,4.387931951627502,2,32.90819926112286,60.834265845270565,3.1830771931070156,33.71082061932698,1923.4525178470817,9.163527709892273,5.4026131645833635
1409,2024-01-01 23:51:00,68.63950539403113,2.481468068416169,25.85400790144017,338.6557873731493,33.99348052537927,3,2,3,-3.7832799312331495,3,10.699832201448269,47.35599887339339,0.8735338693590078,29.483122635868032,1500.467229119648,3.919656610003807,7.876014695908968
1573,2024-01-01 23:52:00,96.65187951599836,0.15216289091698787,27.158270638593393,320.4653529646327,26.364983678834612,2,2,2,6.350994202247827,3,12.103084831559595,23.119503512118346,14.698582398007328,29.49260057681937,1381.5141501640437,24.246375390678125,9.890302149756533
1131,2024-01-01 23:53:00,91.21931157481909,1.3494616310165064,72.15789711383685,306.4990260338768,11.949741349269845,1,3,2,6.525982327073072,1,9.727445238465128,45.36933450284832,3.657630271133474,33.53672864189922,2205.5540633245396,31.5876741901269,8.535126554389851
1600,2024-01-01 23:54:00,18.46798856325284,-0.3837102121644733,58.95525705913986,307.94917483526876,42.14785527409925,1,1,3,2.1103875209150154,2,-0.8422289063708313,20.251867117295756,9.529967806737444,31.915155866070076,2252.40545402143,2.4141800474720063,4.102039911276535
1748,2024-01-01 23:55:00,17.90993636897687,0.7802074652546294,83.23322002553681,376.00472059609774,44.31151965067333,2,1,1,9.335469115006424,1,-3.585642905740192,42.70345965986969,5.618523297228422,31.890847019689026,2129.7759040265078,6.980769841848983,5.31437942796019
1041,2024-01-01 23:56:00,32.180924129389595,-0.9565443754732881,93.30166698748252,344.4802991036633,25.086519532414222,3,1,1,3.690086661936217,2,15.345992125295378,86.60184468479673,9.594417852519902,32.01569579159355,1214.542898683977,46.621329820195626,7.94892969931353
1088,2024-01-01 23:57:00,43.32896716092446,-1.193045881287328,51.0693502137238,372.6181122000015,31.47812825932645,2,1,2,5.428546813674862,3,37.436805152117245,30.798715496127752,8.940878841322125,28.88064771911442,1570.3819803362692,11.233330874088493,7.116286606046203
1401,2024-01-01 23:58:00,49.014669769017914,0.469378717017082,67.71280212677169,368.22871217636975,25.760451918531135,2,2,1,8.865174332546518,1,36.27621943686108,58.178777636260264,10.609108219338944,30.446913520778214,1669.2496463674463,38.02338855304498,9.581053978560274
1295,2024-01-01 23:59:00,81.56366602000143,-0.011221954896117659,60.05573022362479,313.53624617602577,21.265787781014218,2,2,3,4.995180151371885,2,31.4427433504614,33.06321240734455,0.27665033965037833,32.011557688893745,2098.105291007121,37.411976250123,9.793445027116432
1839,2024-01-02 00:00:00,6.8016518599002485,0.4772182148998865,98.52885245139463,314.2887934192267,12.706157750023266,1,2,3,1.4773901158832068,3,23.28677173493521,74.83653912157197,12.542913257310015,29.733118986013796,2182.206786178945,16.146966868569706,4.298639407244246
1294,2024-01-02 00:01:00,4.160724507127966,-1.280036512277862,86.48675258852761,375.53420154341336,25.96237056390546,3,3,3,-4.628432365502775,2,33.5300083011152,59.36784650670565,7.179987963303586,31.528034716678647,2016.211398636287,10.28543327240667,4.535055318281266
1615,2024-01-02 00:02:00,47.02926755326908,-0.7982530090980284,92.93901666218828,372.1268293485417,38.6434594725808,2,1,2,5.924489734477142,3,18.178083297920388,34.15652128465957,7.782792025071647,31.899246667778073,2225.814848159428,12.27313262542475,6.771823774138135
1525,2024-01-02 00:03:00,83.65964305655766,-2.496612236226544,40.347207006208336,337.80307668743103,10.596101138080126,1,2,2,9.472990174015678,4,3.1072059859284273,80.63689087671972,6.165377865601888,34.59969714871435,1755.489841165304,28.338358452480122,10.352003354505262
1799,2024-01-02 00:04:00,23.212241154777907,-2.6863417663667657,81.80211385300754,307.742226333284,30.37376891130778,1,2,2,2.053526853039908,4,25.787665650515432,74.88166479834408,14.840737234095707,29.7204306634085,1904.3984867878025,19.11983511895548,6.572931646010537
1690,2024-01-02 00:05:00,76.9805377507502,-1.4792572219619025,41.237857999811915,301.2098021698452,40.82702380543411,3,1,3,0.0965295668239623,2,36.42907158303229,86.5910930597887,12.023570611420556,31.075501040901283,1283.5252276003964,24.828711375944994,10.391653783065173
1636,2024-01-02 00:06:00,31.179376552835937,-2.5545188440167257,36.69940267427119,328.81569494617446,17.61423005050253,2,2,2,2.788891396206676,1,-4.117770616741395,20.043973502484416,4.670900625447127,34.87057847380913,1755.3122205090524,40.59946290986819,7.681732223868522
1421,2024-01-02 00:07:00,106.33033305762196,-2.377351748191556,95.54129277244407,300.9222273587227,16.413955264117178,3,1,3,5.926558085269887,2,6.3149823493568835,51.99818630379555,11.746069121831315,29.307529133525613,1762.4230475450006,25.164589601337198,9.11001746502371
1864,2024-01-02 00:08:00,107.48279331199399,1.8775704323636226,21.54435333742933,323.00726211037033,37.029681899568004,2,1,1,-4.98964288276926,4,6.944718607207214,89.98889103485452,6.554902908828964,33.46013640153205,1994.9761424387427,49.76192339434993,13.736452367949468
1022,2024-01-02 00:09:00,35.674464513759176,-2.7667578178998644,97.23109629307437,341.95007402113384,18.928025089175264,1,2,2,8.308175840977803,1,-0.543220762268259,76.78315418802671,13.050200140434711,29.2400846894587,1691.2652584818113,33.32510681049371,7.315194655911002
1574,2024-01-02 00:10:00,27.59925047558886,0.9536567636084565,31.940951759104497,312.1415765311954,16.719449364622697,1,3,1,8.295442895174828,4,5.147239962934721,78.19002923001992,0.462697428968033,33.95032600944065,1509.991483166932,10.44165814044781,6.310759618643786
1142,2024-01-02 00:11:00,49.35647664794775,-1.364653507107597,85.55504654346146,310.42777578315463,23.229623769923226,3,1,1,3.1194690041306323,4,12.279193506013847,63.47927239084224,5.331097479787168,31.415817561456258,1508.875176038864,25.025987227951067,6.965540635744452
1992,2024-01-02 00:12:00,28.863790221617847,2.2292740842487584,42.073804245448244,389.64374357187364,23.737570429457627,2,3,2,-3.1643185073658806,1,37.292594118174584,69.90297564582664,6.447287339425825,34.80513039296967,1374.0347631549241,40.68954432598686,7.378520874670091
1664,2024-01-02 00:13:00,80.68606119500444,-0.09004629253500251,48.05618619445819,358.5470029022889,40.59353720557981,3,2,2,5.0770869192043175,1,33.71195961070584,76.37283811485256,11.163743695908257,29.190524772083947,2111.3294451233933,10.993246590986193,9.447554024479683
1144,2024-01-02 00:14:00,99.12776214579426,-1.1665412440330456,37.34061690575879,393.4455686762781,31.64552151767869,2,1,1,-2.9323150555502995,4,37.57028009181776,26.45964533143301,2.7345039988368436,32.815484420215846,2009.3388953718631,36.498164718313035,10.460536590690644
1224,2024-01-02 00:15:00,80.77105570934604,0.10583361413660697,66.84112339848637,334.58261637856793,24.208650971885625,3,1,1,2.613207271490211,3,0.42572995250526446,68.48064085275108,4.294216415907676,32.86695475296671,1953.0248959225846,1.769106806124855,8.149244794059241
1502,2024-01-02 00:16:00,98.92205366992194,-0.7082518857283873,47.847643800629925,367.7144937329163,28.70357875000184,1,2,1,-3.595550420283245,1,-3.73781922713345,77.07856700229172,10.858204385793961,33.03212806275537,1890.3255180450678,47.13742818685797,11.969728346417758
1961,2024-01-02 00:17:00,47.639059464896896,0.38580638801898104,72.59144315957306,320.46916746217903,43.3887831663846,3,3,3,3.835980074462519,4,-0.05525760150027459,22.860605137956448,1.1526548881473127,28.70678134633604,1677.798748526546,33.201751295780866,7.5621577843702985
1973,2024-01-02 00:18:00,18.758036485063304,-2.3128027900419106,21.251785435365278,361.8340317279941,13.962513681346337,2,2,1,-0.22896012323018944,1,36.14330356836822,40.793722636883984,3.016864421505666,30.019926917572523,2199.331926619949,8.212258179658877,4.534737114012088
1820,2024-01-02 00:19:00,88.55411368771105,2.9819430168753067,25.14999068120317,312.95857300099846,17.2700432603642,3,2,3,7.464871221062543,1,2.086988734099778,42.68081311179896,11.300498435127622,30.366117790725863,2398.6314145944043,43.72730549898196,12.539050196596689
1615,2024-01-02 00:20:00,43.25694061698647,-0.44666473381969496,27.972892218499894,300.2080639176286,43.68850473052944,2,2,2,6.999191893126222,4,20.768651795763617,79.82076766967367,13.132929763993282,30.270013256228758,1771.9859459579588,4.182851976361629,7.938132427991694
1103,2024-01-02 00:21:00,80.5524990274959,-0.910616161755788,53.51949482481849,393.1531801409579,43.50636969845215,3,3,1,9.977108132116616,3,5.241206643734289,74.62459727178071,10.932420761948821,32.72514503300201,1731.8151877309629,20.35585528594644,10.701561847839205
1946,2024-01-02 00:22:00,32.477273037811884,1.2612590898975888,85.18369381279808,355.48943761752093,16.20078974426704,2,1,2,-1.137452379434528,2,-4.071405878744024,65.94950296408547,7.9070742769627955,28.383807694297037,1411.5458242097893,36.87377204601173,6.346984969219878
1038,2024-01-02 00:23:00,9.747556176800721,-0.8166035610280051,91.05423283027062,392.69406627820393,15.078808599385438,2,1,1,-4.072983608306295,4,-1.1920396035840053,76.3306226590008,1.4859195178616407,33.11055032589644,2071.921446908222,46.87659070542693,5.382475349285684
1946,2024-01-02 00:24:00,119.1098154585316,1.999645830172546,39.58485920487206,333.3831523702072,24.737979701851692,2,2,2,1.6450489772326717,3,26.94086603348859,51.74007904603963,12.408386144704433,31.68609062185438,1925.5199423911574,17.505632315277424,10.857252871762594
1197,2024-01-02 00:25:00,18.744180951671915,-0.2743756538374482,65.94957793912113,332.7786069161757,11.740140237078919,3,2,1,-3.7489499755014375,4,3.2064903406002596,81.24164132114777,1.8605849575667284,29.210980184170594,2484.3973951091502,41.54251042507369,7.848451512709143
1645,2024-01-02 00:26:00,118.61051927561772,1.3173504795926094,81.46919941540804,340.0655001773032,32.921623629979905,3,3,3,-2.322504274013553,3,5.3112642445065745,36.395109017215134,5.776176796671314,29.58283082932621,1959.6201168009454,9.917937657497003,9.114496896534964
1578,2024-01-02 00:27:00,117.27359190797368,-2.355280701348681,43.106354393568694,370.60409839581683,12.712360758160976,1,2,2,3.959502120423286,2,11.97654253706586,69.32038170498967,0.7574901651799965,28.683062208739678,1575.1941260533558,1.852007421322702,9.476140453645286
1390,2024-01-02 00:28:00,95.25817246896476,2.076715113330671,52.72061893890186,356.5808634186174,12.031036948299825,2,3,2,3.8819627701644777,2,24.575870206127803,36.92258293416283,10.64512642319124,31.21341196670804,1931.8228602462987,1.5351730662981815,8.177787666866346
1178,2024-01-02 00:29:00,79.13075544983971,1.4143079206686586,61.917936214857114,392.5354907099118,26.981542767309723,1,3,1,-4.350087834054644,1,16.12175768318498,22.790338138757555,7.55242446589819,32.164449822817495,2480.103802537402,32.942707511598535,8.611956987376217
1967,2024-01-02 00:30:00,69.33684603013016,-1.729699329228206,30.789987712643814,302.54409011324395,43.522532263853556,1,3,3,1.6435712712741797,1,37.507459719719634,39.89058678738472,13.61411600123155,32.06680434479498,2140.3357340313946,7.794944566185113,8.919418569647906
1553,2024-01-02 00:31:00,103.93218544534017,-2.12828394152528,22.078583498062425,370.8195937972537,24.937857762210584,2,2,3,2.953280393008625,2,14.53819858328485,54.503477994344,2.081137433918696,34.73657510684105,1367.1505014009267,2.6111830884473695,9.230163382555677
1447,2024-01-02 00:32:00,34.73274259433855,-1.1022459076462536,32.22446474546266,333.03276893665543,22.47684055311929,1,1,3,-0.9796364327002003,4,3.9608914088862264,79.04052105498207,12.287489255652188,30.07176222403162,1646.1114038315302,48.8397015389984,9.093148625988073
1499,2024-01-02 00:33:00,56.12174549818525,2.856423516191426,70.14828970028267,318.0233651818461,44.92848504258001,3,3,1,8.08064772813241,2,19.126427773405364,55.61995425326499,7.660031369362926,33.33455891922016,1588.2904493683404,12.176412189650978,9.464263896078435
1014,2024-01-02 00:34:00,74.32679632398023,-1.4590105525976482,25.889460922694532,351.0395622520099,28.61891362727142,1,1,2,-2.5835202853036714,3,15.290032679269014,32.54054218011645,5.491385750358107,33.06154280109185,2313.870912683641,23.1814687006796,8.417738488469405
1622,2024-01-02 00:35:00,49.34285710433893,-0.26323674632020033,35.175709188010266,350.5063784179996,23.1334492411587,3,3,1,-1.1914729249067841,3,30.42122523407634,89.49361796998059,9.653503288290462,28.429288864285557,1994.5117026095695,30.692748842083876,9.723097356783333
1668,2024-01-02 00:36:00,51.29837449083216,-2.819878645695982,47.0283108556243,313.70110286884284,23.505128466956066,2,2,3,-2.645083774508705,3,37.08045537427671,38.9051147586437,11.856260549921553,34.51003553705254,2253.1325951024655,7.30835622755316,6.187340402664693
1288,2024-01-02 00:37:00,39.63416010025013,-0.616634822602605,26.229605144509307,320.18960561328896,16.823582361172868,2,3,3,-3.251800491941629,2,32.63328526164283,88.97063075688703,6.604279101168664,34.51912743192025,1429.119869463521,17.922726148362898,6.8975641849643585
1477,2024-01-02 00:38:00,67.70781800214432,0.4279200925986162,35.33594169293075,340.8164664901555,27.927807010663862,2,3,2,8.18468776010689,1,12.5067876216674,85.54342770557568,3.4920852050662674,30.774346274965342,2380.445376456255,32.42057155394669,10.522553870675523
1230,2024-01-02 00:39:00,102.06894336181392,2.7187476750477906,92.90158311868089,340.8811412392315,25.359925985880203,1,1,1,-0.832112523950272,3,4.7252255031111865,57.97090560484502,13.73683724247452,30.923744845040154,1275.8042962242826,32.02410970198387,9.697361307623318
1922,2024-01-02 00:40:00,24.18340536075754,0.10041626964038652,21.54393057815878,331.75581396196844,19.47783537215947,2,2,1,5.837860292017844,3,36.15200216562673,26.437415784919914,4.694966162159836,33.737178507207474,1687.288343256973,42.118659705961406,7.433388630669149
1419,2024-01-02 00:41:00,112.13196465041297,1.9146439570661267,72.27455393394897,314.8545151509981,15.618903031061592,2,3,3,1.4197353958787469,2,12.36728431467256,68.67903680181325,14.973546658462624,31.465214588303084,1218.3937575723614,21.927379394462243,10.43495650691386
1156,2024-01-02 00:42:00,82.69051844978756,0.2827658554134036,50.752714473214795,300.437367910098,20.89336040336438,3,2,2,4.538102211008752,3,29.659298055191954,79.200236308417,11.509873934347887,33.594404889610495,1439.5633423390664,44.50239851509251,12.157766372064867
1549,2024-01-02 00:43:00,98.79278552160362,-2.7552899193868914,73.8118991545897,397.02350624280206,27.803916469070526,1,1,2,8.92264294258314,2,39.52873035458008,51.17107697756564,10.31728762370488,28.25287618373405,2450.8936255886606,34.14141750270921,10.330292755732827
1440,2024-01-02 00:44:00,66.7428831156014,-1.1099503488613558,67.09533762907236,394.3499229703927,12.04166452996806,1,2,3,7.669118005648741,1,20.984920668187424,36.732832154212375,0.18599591747830047,29.751894286664132,1302.0439308076184,28.14904922558274,8.31688361400587
1096,2024-01-02 00:45:00,93.54200417088762,0.45329704698661955,37.87990034837154,348.3650379176135,15.381041000438458,2,2,1,-3.965204113696432,3,16.59462107659985,76.19769152988597,6.727969888926367,28.63745489631854,1389.028550583094,5.945127620414674,9.051081645525827
1996,2024-01-02 00:46:00,1.9440476807360652,2.7035637955867458,87.77675900587109,399.5051753275006,43.16800434391834,1,1,1,7.678038029188267,3,26.494185211654692,58.15544779731501,7.536916135310663,31.179386365622666,2402.3037341191757,28.77772521593231,5.841781682682527
1410,2024-01-02 00:47:00,98.20565097354422,2.1547821585074,59.355230608748535,367.3654330782243,28.999937286096863,2,3,2,1.777352729210456,3,3.7268941355788385,33.834100337083456,5.6456459428018695,33.97911611199627,2123.2269331214193,29.7741336885333,9.955025858092949
1950,2024-01-02 00:48:00,4.816663090243982,-1.6298663149269141,85.80288151307774,306.88575376075414,12.220725628101325,3,3,2,0.2521859031982796,2,16.970788245939257,86.4677048677234,2.2495965075211117,31.988514204262284,1729.053731234175,37.964338704745735,6.237056815949452
1288,2024-01-02 00:49:00,106.7896051635435,-1.679341019885019,52.481002895057536,311.7718199082627,34.25807155693505,1,2,3,5.0858188819244265,2,9.05488406996466,86.36687586796249,5.511756663826623,31.642334770189795,1289.3955626048346,35.98503946742776,12.669090715530443
1253,2024-01-02 00:50:00,119.0355296686372,-1.7929621973165955,98.77484431321912,391.61108438696374,12.163100452766216,1,3,2,9.25311809648872,4,2.390254180405595,45.69347714112093,1.1246001178651328,30.56274825726927,2220.550646803017,26.546010949363147,10.408657350639642
1195,2024-01-02 00:51:00,35.28809546121334,2.5349933778150184,81.6391486801037,363.00522021496283,35.86059794662305,3,1,1,-3.5879675361779384,1,22.456144706392877,24.480217639921808,4.363783795500629,28.445269137085578,1840.5445871183526,29.682175652344355,6.417434317712884
1597,2024-01-02 00:52:00,25.23822675429524,2.115996918610324,97.27601640900588,384.3183626657351,36.24869526020094,1,2,1,6.521155453753586,4,20.906773845616602,64.15519741847964,1.2551891343459298,33.364867693419015,1619.9219262211896,38.63990133053242,6.660639335127661
