length,gradient,temperature,wind_speed,speed_kmh,battery_soc,acceleration,surface_type,traffic_density,weather_condition,gradient_sq,length_x_gradient,cold_penalty,wind_speed_sq,speed_sq,power_proxy,speed_x_length,Energy_Consumption_kWh,vehicle_id,timestamp
-0.5829212,-0.046683177,0.6407507,-0.44579682,0.0084836865,-1.6627165,-0.5112908,-0.005641814,1.218745,0.4618702,-0.7206167,-0.66702145,-0.30093563,-0.65735614,-0.27172685,-0.4426404,-0.3793944,8.207726349526451,1125,2024-01-04 09:46:00
-1.1879925,-0.79114205,-0.7929977,0.09998739,1.2891268,-1.1602429,-0.16314122,-0.005641814,-0.008768004,-0.44426537,-0.88618267,-0.98405296,-0.30093563,-0.18257768,1.421377,-0.7277982,-0.5076069,10.153614042788078,1078,2024-01-03 07:07:00
1.7249492,0.91044545,0.64997375,-0.72225934,0.33882415,-0.3299054,0.71567273,-0.005641814,-0.008768004,0.4618702,0.60776204,2.205541,-0.30093563,-0.83371687,0.07714575,-0.02893614,1.5631123,11.56203275702481,1276,2024-01-04 04:57:00
1.5997523,0.9796762,0.5937307,-1.386115,1.0603393,0.2551657,-0.4557278,-1.239786,-1.236281,0.4618702,0.7525147,2.2335176,-0.30093563,-1.0810856,1.051549,-0.14239185,2.3797276,11.22153065499752,1241,2024-01-02 14:33:00
-0.09696141,-0.16089714,-0.575461,1.5977569,-0.06792651,1.7023748,-1.4931988,-1.239786,-1.236281,-0.44426537,-0.7953213,-0.6212952,-0.30093563,1.9838783,-0.343725,0.7527336,-0.10939433,6.8304241055073724,1161,2024-01-02 16:01:00
1.5980214,0.6512747,1.466087,-1.5724103,-0.46708542,-0.11644947,1.2138762,-1.239786,-0.008768004,-0.44426537,0.12416582,1.539904,-0.30093563,-1.1058197,-0.6667065,0.011400367,0.4437109,9.072344822473754,1479,2024-01-04 01:06:00
1.0899975,1.2576835,-0.06969196,-0.5664285,0.2702786,-0.7691577,1.098459,-0.005641814,1.218745,0.4618702,1.3999127,2.2274606,-0.30093563,-0.739613,-0.00026774587,0.51048315,0.9949416,11.502115659962268,1100,2024-01-03 10:14:00
1.4320602,-1.3955312,0.7089739,-1.1674094,-1.7080889,0.6084964,-0.33821335,-1.239786,1.218745,-0.44426537,-0.46221647,0.5733049,-0.30093563,-1.0270581,-1.1011857,-1.1240942,-1.1280965,5.6485810362421205,1587,2024-01-03 21:45:00
1.4887022,1.4433521,1.744563,-1.0994229,-0.5004598,-0.9249918,-0.13418065,-0.005641814,-0.008768004,1.3680058,1.8912464,3.0689297,-0.30093563,-1.0047641,-0.68967134,-0.9914579,0.35112613,9.442330700097278,1697,2024-01-03 14:07:00
-0.14349423,1.2572931,1.750816,1.7213681,0.41770223,1.5573432,-0.87500703,-1.239786,-0.008768004,0.4618702,1.398929,0.7943355,-0.30093563,2.2192214,0.16948302,0.30769438,0.15543903,8.795787697080799,1621,2024-01-04 00:29:00
0.02084316,-0.038138226,-0.8169135,0.83172524,1.097349,0.34742543,-0.8513052,1.2285024,-1.236281,-1.3504009,-0.71430916,-0.45366737,-0.30093563,0.71770304,1.1093878,0.7142717,0.74208146,9.034004729327073,1973,2024-01-03 00:31:00
-1.13423,-1.510021,0.9027812,-1.3896863,-0.38753492,1.6940339,0.11854271,-1.239786,1.218745,1.3680058,-0.32553104,-0.70293766,-0.30093563,-1.0817438,-0.6094538,-1.017652,-0.8304117,5.727970683891281,1444,2024-01-01 13:08:00
-0.7655164,0.23084621,-1.3809712,-0.038267218,-0.4161036,-0.6159134,1.7235961,-1.239786,-1.236281,0.4618702,-0.46462464,-0.55826634,0.44096804,-0.31874177,-0.6304224,0.5595189,-0.6554195,7.301998071907544,1082,2024-01-01 17:23:00
-1.0635012,1.4648978,-1.6408876,-1.627686,0.3009223,-0.3591194,0.45322704,-0.005641814,-1.236281,-1.3504009,1.9513202,-0.18564965,3.9837923,-1.1093915,0.034015447,-0.45024237,-0.61862874,8.16381703380562,1637,2024-01-01 04:54:00
-0.6148011,-0.31084597,-0.94028205,0.82233316,-1.533094,1.6032029,0.40730414,-1.239786,-0.008768004,-0.44426537,-0.8662683,-0.86513466,-0.30093563,0.70423347,-1.0921303,-1.0713526,-1.0573459,5.699095263512762,1936,2024-01-04 04:36:00
0.0011550123,-0.6531001,-1.5074483,0.7567798,0.8738391,-0.9989295,0.8965193,-1.239786,-1.236281,0.4618702,-0.91281927,-0.9780201,2.164931,0.61160755,0.7717547,0.611939,0.5735381,9.585895441901888,1046,2024-01-02 01:14:00
0.10700066,-1.1651837,1.3711635,0.43270624,-0.23216452,0.8859076,0.26188797,-0.005641814,-0.008768004,-0.44426537,-0.68281436,-0.37657538,-0.30093563,0.18932064,-0.4874177,-0.84395254,-0.09702658,7.355989175238847,1195,2024-01-03 21:14:00
0.4955024,1.608354,1.1130223,-0.8869773,1.71537,-1.0864178,1.3623694,-1.239786,-0.008768004,-0.44426537,2.3675218,2.031565,-0.30093563,-0.91829085,2.1885295,2.3889637,1.7724308,14.580215622987744,1182,2024-01-01 19:05:00
-1.5343118,0.31620547,-1.3152595,1.2241315,-1.2996595,-1.1261108,1.3914964,1.2285024,1.218745,1.3680058,-0.3646731,-0.9416559,-0.30093563,1.3249475,-1.0533665,-0.69253004,-1.102139,6.164018116605741,1348,2024-01-02 16:27:00
-0.17201328,-1.0723947,-1.0185331,0.59421694,-1.191521,0.73511916,-0.15073167,-1.239786,-0.008768004,0.4618702,-0.75113904,-0.5712397,-0.30093563,0.3923712,-1.0250711,-1.0612473,-0.82408255,5.849738220909929,1864,2024-01-04 02:34:00
1.0814122,0.49503714,1.1589911,-0.009372243,-0.0950714,0.31402814,-0.061362788,-0.005641814,-1.236281,-1.3504009,-0.122909404,0.8595282,-0.30093563,-0.29117525,-0.3685158,-1.0360721,0.597483,9.545848654029,1493,2024-01-03 01:30:00
1.7372527,-1.3403774,-0.51101166,0.8790935,-0.26570037,-0.053424407,0.7154368,1.2285024,1.218745,0.4618702,-0.52165407,0.60921633,-0.30093563,0.78639376,-0.51490206,-0.3522403,0.7752277,9.381308108541678,1020,2024-01-03 09:31:00
-0.10849736,-0.6114136,-0.44591329,-0.5410002,0.9006718,-0.7563277,1.3402284,1.2285024,1.218745,-0.44426537,-0.9157314,-1.0258914,-0.30093563,-0.7229569,0.810811,1.5099274,0.48244947,9.16842705252864,1780,2024-01-03 04:05:00
0.0037504479,-1.5189695,1.5438962,0.7816155,-0.76046234,1.427772,-0.6490645,-0.005641814,-0.008768004,1.3680058,-0.31409103,-0.025523257,-0.30093563,0.64641476,-0.8472292,-0.64802885,-0.5043197,6.213213219890386,1458,2024-01-03 01:49:00
-0.32744265,-1.5869337,0.9474591,-1.3510698,0.07089787,-0.8435461,-0.11218312,1.2285024,-1.236281,1.3680058,-0.22362432,-0.16114543,-0.30093563,-1.0742441,-0.21049155,-0.95811796,-0.1790166,7.155551195299479,1355,2024-01-03 16:24:00
0.9540191,-1.2739437,-0.5852523,0.9981331,-0.16289642,0.37237206,0.75202614,1.2285024,-1.236281,0.4618702,-0.5877151,0.12072804,-0.30093563,0.9646071,-0.42865586,-0.25428602,0.44992968,7.9772752964713085,1574,2024-01-01 03:14:00
0.0035517963,1.038604,-0.9317287,-0.9128158,0.029875517,1.0277754,0.57129395,-0.005641814,-0.008768004,1.3680058,0.8808977,0.7245858,-0.30093563,-0.93016833,-0.25098473,-0.3849686,0.018026639,7.639648489398596,1534,2024-01-02 13:40:00
-0.32743675,-0.94738996,-1.4309816,-1.0595708,-1.2470436,0.6886147,-1.0358012,1.2285024,-0.008768004,-0.44426537,-0.8245381,-0.7307988,1.1226395,-0.9904834,-1.0404167,-0.7551341,-0.8845777,4.943692269159319,1725,2024-01-02 02:12:00
1.5754486,-0.08820499,-1.4144992,0.9323258,-0.04902171,1.4401658,-1.6836747,1.2285024,-0.008768004,-0.44426537,-0.7498424,-0.025130212,0.8979743,0.86509895,-0.32621613,1.0148122,0.95885026,8.671890300353613,1083,2024-01-02 20:46:00
-1.5954328,-0.15823396,-0.059856303,0.3273036,-1.4310112,0.7045742,-1.4779962,-0.005641814,1.218745,0.4618702,-0.79378283,-1.0189197,-0.30093563,0.064746514,-1.0789315,-0.806687,-1.118822,4.695821302023355,1782,2024-01-03 01:18:00
0.49815318,0.6947126,1.3741688,-1.1044751,-0.12588046,1.1803464,-0.22373936,1.2285024,-0.008768004,1.3680058,0.19879973,0.74499744,-0.30093563,-1.0065105,-0.39615318,-0.842225,0.21308196,8.714418731391737,1792,2024-01-03 01:14:00
0.523937,1.4774618,0.73704374,-0.9225185,0.61546355,1.6949602,1.418622,1.2285024,-1.236281,0.4618702,1.9866457,1.8839144,-0.30093563,-0.9345313,0.41630113,1.3608649,0.86510473,7.571974999332935,1537,2024-01-01 08:46:00
-1.5663631,1.0210148,0.6772916,0.64644223,-0.7278682,0.0025638726,-1.4100224,1.2285024,-1.236281,1.3680058,0.8420792,-0.8835739,-0.30093563,0.4611776,-0.82955205,-0.06286548,-1.069989,4.887522053489116,1125,2024-01-04 05:55:00
-0.89043605,-0.42646345,0.078097254,-1.432918,0.1482809,1.1311911,-0.21562782,-0.005641814,-0.008768004,0.4618702,-0.89994127,-0.97408277,-0.30093563,-1.0891416,-0.13154219,-0.8047649,-0.5354042,8.430268859161785,1215,2024-01-02 22:16:00
0.13880989,-1.1748402,-1.3463744,-0.7086785,-1.3685191,-0.29578584,0.052727114,-1.239786,-1.236281,-0.44426537,-0.67502606,-0.35339817,-0.030608833,-0.8260606,-1.067973,-1.1146042,-0.8886308,5.576910075768205,1552,2024-01-02 18:18:00
-0.918676,-0.21519795,-1.3487252,-0.43853107,-1.0750452,-0.33659106,-0.46067175,1.2285024,1.218745,0.4618702,-0.82457066,-0.86756,0.0014338532,-0.6521396,-0.987272,-0.89687943,-0.9356948,6.391674033444795,1630,2024-01-03 03:05:00
1.2448469,1.0415744,0.9323616,0.97127527,-1.1053678,-0.2858065,-1.6914034,1.2285024,-0.008768004,-0.44426537,0.88749504,2.0002115,-0.30093563,0.9236999,-0.99784344,-0.34027436,-0.44602558,8.37887736445089,1104,2024-01-01 17:02:00
-0.56737024,-0.92564094,-0.04344667,0.89609116,-1.441091,-1.4170206,1.1804144,1.2285024,-1.236281,-0.44426537,-0.8351224,-0.80236125,-0.30093563,0.8113516,-1.0804942,-0.8841888,-1.0132318,6.1211325589296495,1361,2024-01-04 02:08:00
-0.5990878,-0.38919696,-1.6217818,-0.15589039,-1.7109642,-0.82554126,0.14167936,-1.239786,-0.008768004,-0.44426537,-0.8910875,-0.91879636,3.723368,-0.42609492,-1.1011912,-1.1252016,-1.1331528,5.939725826820397,1315,2024-01-02 12:47:00
-0.62400776,-1.6877153,1.1627547,0.2013139,-0.4796582,1.3880131,-0.8100229,-1.239786,1.218745,-1.3504009,-0.077826284,-0.27863622,-0.30093563,-0.07593429,-0.675431,-0.35667187,-0.6126165,5.798465349770055,1841,2024-01-03 18:36:00
-0.16956034,0.21301474,-1.4939257,-1.4110948,1.1993906,1.1755501,-1.1194514,-1.239786,-0.008768004,-0.44426537,-0.48424417,-0.2702328,1.9806089,-1.085539,1.2728288,1.3736358,0.59968436,10.778105088173833,1363,2024-01-03 16:41:00
0.7989473,-0.73209095,1.2613922,1.2973256,-0.2644892,-0.4989382,0.50513554,-1.239786,-0.008768004,-1.3504009,-0.9007721,-0.81526273,-0.30093563,1.4478297,-0.51392037,-0.5827389,0.26084393,8.488372279601508,1048,2024-01-01 07:42:00
-0.7140403,-0.001701893,0.8071455,-0.78035265,-0.53571707,-1.4512659,0.38381872,-0.005641814,-1.236281,-1.3504009,-0.68629074,-0.6822123,-0.30093563,-0.86529225,-0.7132544,-0.792723,-0.67655563,7.2875841498356255,1898,2024-01-02 16:34:00
1.2909421,-1.2200104,-0.32540673,0.026019223,-1.4914029,-1.3095115,-0.38800153,-0.005641814,-0.008768004,-1.3504009,-0.6368995,0.16496627,-0.30093563,-0.256769,-1.0874444,-1.0582389,-0.87922996,7.985534102345353,1822,2024-01-01 09:48:00
0.38971904,0.9848046,-1.2089813,-0.71871907,0.5598848,-1.2870914,0.8184528,-0.005641814,-1.236281,0.4618702,0.7634986,1.0474024,-0.30093563,-0.8317311,0.34472388,0.26645142,0.7015755,9.779356635787645,1368,2024-01-01 21:16:00
0.8560169,-0.6568851,0.31007013,0.3984721,0.57875884,0.61298037,-0.11265698,-0.005641814,-0.008768004,-0.44426537,-0.91243696,-0.93302995,-0.30093563,0.14817244,0.36883685,-0.90966934,1.1225102,9.217519670063188,1648,2024-01-03 20:47:00
0.9457501,-0.7845897,0.7849939,-0.50444514,1.6103897,1.0647762,1.4434916,1.2285024,-1.236281,0.4618702,-0.88803715,-0.7122971,-0.30093563,-0.69837314,1.9901468,2.4859192,2.2514937,11.55474475312347,1665,2024-01-02 06:17:00
1.2117583,0.94224375,-1.0097588,-0.42306083,1.0747391,-0.18227434,0.051110223,-1.239786,1.218745,-0.44426537,0.6734329,1.7812496,-0.30093563,-0.6409332,1.0739619,-1.0414178,1.9873514,11.49105683316966,1381,2024-01-02 15:39:00
-0.22459708,-1.0671672,-1.3141583,-0.39393413,-0.33735234,-1.7105362,-1.0055534,1.2285024,-0.008768004,1.3680058,-0.7546374,-0.5925478,-0.30093563,-0.61946785,-0.57151514,-0.06387537,-0.3438632,7.899903795647571,1263,2024-01-04 10:02:00
-0.3912636,0.41584945,-0.2266274,0.53073543,1.4365796,-0.121868946,-0.50774056,-0.005641814,-0.008768004,-1.3504009,-0.2353683,-0.20896553,-0.30093563,0.31080687,1.6752571,0.11526784,0.47579393,11.58543573595411,1690,2024-01-02 22:09:00
0.101487614,0.64734894,0.5102536,-0.48052585,-1.1464884,-0.11521331,-0.15681915,-0.005641814,-1.236281,-1.3504009,0.117548175,0.37028992,-0.30093563,-0.6818791,-1.0113574,-1.0530903,-0.73849344,5.799745383127272,1011,2024-01-03 04:55:00
-0.24533597,-1.5264403,-0.89579135,0.3021195,-1.5693438,0.02220787,-1.7003657,-0.005641814,-0.008768004,-0.44426537,-0.30445638,-0.16601053,-0.30093563,0.035909597,-1.0954137,-0.93877435,-1.0526438,5.25820527649662,1520,2024-01-02 16:47:00
0.40783536,1.5713413,-0.9204959,0.02219978,-1.343834,1.2997851,-0.95167434,-1.239786,-0.008768004,-0.44426537,2.2574408,1.8601623,-0.30093563,-0.26051614,-1.0630419,-0.85561,-0.83334,7.276492709371856,1222,2024-01-02 18:16:00
-1.4769422,0.021259222,1.4289247,-1.0080371,0.5758291,1.0750061,0.94620275,-0.005641814,-0.008768004,-0.44426537,-0.66770023,-0.957703,-0.30093563,-0.970688,0.3650809,0.49808198,-0.9075188,7.818869289447194,1143,2024-01-01 06:02:00
-0.11651066,0.058316357,0.20099315,1.4736722,-0.2100735,1.5427899,1.7196894,-1.239786,1.218745,0.4618702,-0.63617355,-0.40202197,-0.30093563,1.7563046,-0.46896908,0.82273036,-0.20908456,8.304463049977462,1987,2024-01-04 05:50:00
-1.5585302,-0.93871677,0.6268066,0.6692588,-0.90869594,-0.90972114,-1.5433425,1.2285024,1.218745,1.3680058,-0.8288367,-1.016478,-0.30093563,0.4917216,-0.9201197,-0.17652875,-1.0793552,5.657007798618479,1545,2024-01-03 21:58:00
-0.08406952,-1.1240443,-0.78803897,1.5441082,0.7617107,-0.6978807,-0.04921935,-0.005641814,1.218745,-0.44426537,-0.71456254,-0.4900135,-0.30093563,1.8844193,0.6129074,-1.0115683,0.41945583,10.377078236830696,1249,2024-01-03 17:20:00
0.14157122,1.6865444,-1.0338237,-0.114985,-0.38498724,0.3592216,-0.8745808,-1.239786,-0.008768004,0.4618702,2.6062415,1.6348808,-0.30093563,-0.3896465,-0.6075617,-0.2326116,-0.18661581,7.828421046784279,1479,2024-01-04 09:36:00
-0.8930002,-1.357329,0.6567342,-1.3814734,-0.301144,-1.1833496,1.3178359,1.2285024,-1.236281,-1.3504009,-0.50382954,-0.6428865,-0.30093563,-1.0802193,-0.5432657,0.274178,-0.6813244,7.982010112277488,1775,2024-01-01 21:14:00
1.4749278,0.5662444,0.47190493,0.10204262,1.5494279,-1.1529571,1.3390288,-0.005641814,-1.236281,1.3680058,-0.014448812,1.271537,-0.30093563,-0.18047217,1.8777772,2.161082,2.8447893,13.39661183950716,1761,2024-01-04 07:23:00
-1.2096769,-0.8899445,-0.68821925,1.3059865,0.44479606,0.37967482,-1.2068831,1.2285024,-1.236281,0.4618702,-0.85108966,-0.9539791,-0.30093563,1.4625702,0.20200363,0.86929864,-0.70155096,8.432662617913767,1778,2024-01-04 03:03:00
-1.2743458,-0.49723476,-0.4413144,-0.65515006,1.5403665,0.4979923,-0.0057603107,1.2285024,1.218745,1.3680058,-0.91151804,-1.0323293,-0.30093563,-0.7948704,1.8612523,-1.0830328,-0.5618357,9.76359390280199,1095,2024-01-02 04:52:00
-1.6598874,-1.5015403,1.5779592,1.29138,-1.6433601,-0.5369497,0.781646,1.2285024,1.218745,-0.44426537,-0.33627167,-1.0117197,-0.30093563,1.4377352,-1.0998337,-1.0846859,-1.1319911,4.045366157336353,1904,2024-01-04 01:00:00
-0.8632412,0.27083772,-0.36539853,-1.5779454,1.2744423,0.9467468,-1.3616865,-1.239786,-0.008768004,-0.44426537,-0.4190392,-0.586307,-0.30093563,-1.1062552,1.39676,1.9871366,-0.14236145,8.191331167468977,1880,2024-01-04 05:58:00
-0.21269591,-0.08698446,0.24156511,-1.306776,0.023283796,1.1266406,-1.3572726,-0.005641814,1.218745,1.3680058,-0.74901706,-0.5808317,-0.30093563,-1.0646058,-0.25740358,0.67778516,-0.12887111,6.96329757566783,1222,2024-01-04 04:50:00
0.1720872,0.16706319,1.0385205,0.1287773,0.16886401,0.13633908,-0.5828191,1.2285024,-1.236281,-0.44426537,-0.5327959,-0.15426151,-0.30093563,-0.15286623,-0.109978236,-0.27689487,0.23030409,8.189803572734384,1612,2024-01-03 20:39:00
-0.37332764,-0.8612789,1.1118567,-0.46314716,-0.7321187,-0.7576181,-0.0960132,-0.005641814,1.218745,0.4618702,-0.8626483,-0.81561655,-0.30093563,-0.6696927,-0.8318911,-1.045456,-0.62599957,6.693582460419045,1046,2024-01-02 08:54:00
1.1246601,-1.5529591,0.71227604,0.7309133,0.6316126,0.004081424,-0.46006504,-1.239786,1.218745,1.3680058,-0.26963875,0.6998197,-0.30093563,0.5757259,0.4374229,-0.28663653,1.4136688,10.670929964691863,1286,2024-01-03 04:45:00
0.8621716,0.29985732,1.7042538,-1.1230873,0.9364113,0.7298992,0.70111233,-0.005641814,-1.236281,-1.3504009,-0.38458878,0.3899774,-0.30093563,-1.0128199,0.8634573,0.26113078,1.4808543,11.157854247081646,1394,2024-01-03 09:08:00
-1.7242978,-1.640358,-0.99507874,0.05060293,0.63399816,0.5160021,0.012648888,-1.239786,-1.236281,1.3680058,-0.14806986,-1.0479894,-0.30093563,-0.23245363,0.44055542,-1.1231906,-1.1221553,7.275334291424041,1771,2024-01-01 01:34:00
-0.27288863,-1.2718651,-1.4310273,1.6545467,-0.037594073,-1.1855804,-0.4294958,-0.005641814,1.218745,1.3680058,-0.58968455,-0.4179869,1.1232638,2.0909297,-0.31553522,-0.5648992,-0.20239922,8.990731689482406,1284,2024-01-02 14:52:00
0.67948824,-1.6922989,1.5034325,0.26797646,-1.3518345,1.3668917,-0.23912214,-0.005641814,-0.008768004,-1.3504009,-0.07086448,0.6393293,-0.30093563,-0.0026141629,-1.0646775,-1.0567448,-0.8026068,3.9675826839198662,1892,2024-01-03 01:26:00
-1.2129225,-1.1745012,1.1846143,0.6535785,0.714624,1.418692,1.2630472,1.2285024,-1.236281,-1.3504009,-0.67530173,-0.8603017,-0.30093563,0.47069922,0.5482996,1.180169,-0.6504602,6.961387390448931,1099,2024-01-02 20:23:00
-1.0221268,1.247236,0.60203093,-1.0716351,1.3454363,1.112313,0.03546505,1.2285024,1.218745,-0.44426537,1.3736686,-0.23054706,-0.30093563,-0.9949012,1.5168929,-1.06957,-0.30327392,8.454353379758013,1924,2024-01-02 04:12:00
0.65229225,-0.67929566,0.79378986,1.1526259,-1.0553564,-0.5338191,-1.1057223,1.2285024,1.218745,-1.3504009,-0.9097714,-0.90893126,-0.30093563,1.2078197,-0.98013204,-0.5679286,-0.53734547,7.512143086495058,1535,2024-01-03 14:48:00
0.681544,0.46046382,0.006236273,1.3023361,1.1243608,-1.4662534,-1.3675009,1.2285024,-1.236281,0.4618702,-0.17306536,0.5348619,-0.30093563,1.456352,1.1520853,1.8432903,1.4717898,12.1990930276375,1418,2024-01-04 05:51:00
0.0025458396,-0.55915743,1.4826231,1.0536363,0.50827354,-0.8244257,-0.8445556,-1.239786,1.218745,-0.44426537,-0.91601944,-1.0326225,-0.30093563,1.0504336,0.27980444,0.31728652,0.3334025,10.391653783065172,1690,2024-01-02 00:05:00
1.3910544,0.3492194,0.25017294,-0.022228653,0.55200076,-0.5110135,1.001132,-0.005641814,-0.008768004,1.3680058,-0.32333854,0.7818684,-0.30093563,-0.30349874,0.33471045,0.5755845,1.5562264,11.10650816691481,1278,2024-01-01 12:50:00
-1.3261942,-0.72652084,1.7326791,0.6757682,-1.5760607,1.4442372,1.2990861,-1.239786,-1.236281,-0.44426537,-0.90190166,-1.0191678,-0.30093563,0.5004892,-1.0959413,-0.99157494,-1.1126528,4.53170307300214,1015,2024-01-04 00:36:00
-0.9901842,0.8922223,1.3652747,-0.31939608,0.060151044,-0.030384991,0.032177944,-0.005641814,-0.008768004,0.4618702,0.5707515,-0.36126322,-0.30093563,-0.562356,-0.22119081,-1.097457,-0.6308944,7.061334829680125,1618,2024-01-03 15:59:00
1.5029438,-1.7007396,-0.9743554,0.27058712,-0.9094268,-0.6080444,-1.3167104,-0.005641814,-1.236281,1.3680058,-0.05796918,1.234474,-0.30093563,0.00030805863,-0.92044866,-0.3155811,-0.14543608,9.443480194637944,1923,2024-01-03 21:02:00
-1.2749665,1.1381117,-1.2092854,0.9997663,1.2211769,-0.5932581,1.455497,1.2285024,-0.008768004,0.4618702,1.108489,-0.55444866,-0.30093563,0.96710765,1.3084792,2.0897186,-0.6186665,10.621088242479749,1372,2024-01-01 15:39:00
1.2287498,-0.83619523,1.3678144,1.0006516,0.18317066,1.3726319,-1.7203425,-1.239786,1.218745,-0.44426537,-0.87183917,-0.5792613,-0.30093563,0.96846384,-0.0948502,1.3662105,1.0013163,9.998848857517793,1413,2024-01-04 10:38:00
-0.26606482,-1.1264286,0.15949473,-0.67627835,-0.19756481,-1.1056694,-1.0289711,-0.005641814,-1.236281,-1.3504009,-0.7127857,-0.5501918,-0.30093563,-0.8073747,-0.45840165,0.07091802,-0.28742704,8.033291910016738,1719,2024-01-01 06:51:00
-1.1071435,1.1915786,-0.5519654,0.32666972,0.8230169,-0.49786252,0.8217414,1.2285024,-0.008768004,0.4618702,1.236379,-0.35090014,-0.30093563,0.0640163,0.69888514,0.43391266,-0.52702916,8.767580710366246,1046,2024-01-01 10:50:00
0.8023826,0.45438814,-1.1778892,-0.037412453,0.58279926,-0.022353733,-1.3533114,-0.005641814,1.218745,0.4618702,-0.18171035,0.60462373,-0.30093563,-0.317933,0.37402484,1.2519494,1.079743,10.57743235175287,1334,2024-01-02 09:07:00
1.1998547,1.4135619,-0.18969859,0.9456556,1.3198457,-1.3699803,1.2222741,-1.239786,-1.236281,-0.44426537,1.8092322,2.6442792,-0.30093563,0.88505775,1.4732641,1.6611253,2.248086,13.883965745185163,1463,2024-01-01 05:26:00
1.6503881,-0.7098727,0.17513071,-1.2510874,-0.40807498,0.9283147,0.9432495,-1.239786,1.218745,1.3680058,-0.90502465,-0.78169423,-0.30093563,-1.050917,-0.6245758,-0.20272419,0.544379,8.662468680120261,1300,2024-01-02 12:56:00
-0.5918143,-0.0476571,1.2798245,-1.4884989,-0.3255347,-1.4558555,-1.2742003,-0.005641814,-1.236281,1.3680058,-0.7213292,-0.6707291,-0.30093563,-1.0971029,-0.5623758,0.22807406,-0.5305007,7.074408323323678,1896,2024-01-02 04:10:00
-1.2238804,-0.7936386,-0.6731284,1.3833231,1.2636199,1.6023225,0.12802328,-0.005641814,-1.236281,0.4618702,-0.8854606,-0.98800033,-0.30093563,1.5960692,1.3786949,-0.86201125,-0.5534833,8.290401645905296,1815,2024-01-02 13:20:00
-1.4042016,0.8837418,1.6528383,-0.45739302,-0.32683074,-1.5602092,-0.58398646,-0.005641814,1.218745,1.3680058,0.5536829,-0.7483714,-0.30093563,-0.66562015,-0.5633819,-0.49916613,-0.958576,7.140458392967246,1223,2024-01-03 13:25:00
-0.08455278,-1.7207396,-1.2534792,-1.1981986,1.4670584,0.021536794,0.82354164,1.2285024,-0.008768004,-0.44426537,-0.027024142,0.13285184,-0.30093563,-1.0362964,1.7292526,0.8342525,0.8616493,9.301659224553411,1768,2024-01-02 02:15:00
0.9690335,0.11619202,-0.39155504,0.57739955,1.2043839,-1.0940751,0.7985945,-1.239786,-1.236281,1.3680058,-0.58317196,0.13545442,-0.30093563,0.37054196,1.2809764,0.61716115,1.8636864,12.589834962773214,1230,2024-01-03 13:35:00
0.42005378,0.96940696,0.16285159,-1.714396,1.0599216,0.023268301,1.119726,-1.239786,-0.008768004,-0.44426537,0.7306282,1.0564237,-0.30093563,-1.1115205,1.0509006,1.2065482,1.1373411,10.06516242460012,1531,2024-01-03 07:19:00
1.4229887,0.09118168,0.678103,0.95045173,-0.009657964,-1.3200281,1.2656089,-1.239786,-0.008768004,-0.44426537,-0.606639,0.28550598,-0.30093563,0.89226377,-0.2891169,0.49562132,0.90977156,11.87162441131521,1086,2024-01-03 10:13:00
0.6137771,1.4651281,0.42161232,1.0951514,-0.54446834,-1.4045049,1.3898635,1.2285024,-0.008768004,-1.3504009,1.9519659,1.9824188,-0.30093563,1.1157663,-0.7190003,0.096839614,-0.09091014,8.299177375342712,1103,2024-01-03 13:23:00
1.3813355,0.9845378,0.13825272,0.11068174,-0.60595196,1.169029,0.81238484,1.2285024,-1.236281,-0.44426537,0.76292646,2.0277522,-0.30093563,-0.17159568,-0.75816,-0.4525641,0.17679438,8.742953839495918,1823,2024-01-03 14:04:00
-1.6679726,-0.91622436,0.5033062,-0.84641916,-0.28938395,-0.014437002,1.4102173,-0.005641814,1.218745,-0.44426537,-0.83950406,-1.0421776,-0.30093563,-0.89888704,-0.5339328,0.38562816,-1.0963928,7.248563487615093,1343,2024-01-03 00:04:00
0.78343666,-0.71644515,-0.5178794,-0.48380572,-1.5939996,-1.2890704,0.9288264,1.2285024,-1.236281,1.3680058,-0.9038371,-0.8416545,-0.30093563,-0.6841599,-1.0972267,-1.0425442,-1.0201226,5.683062527088581,1714,2024-01-03 01:16:00
-0.3460882,0.5897923,-1.6904284,1.3239297,0.17843194,1.6802231,-0.3431457,-0.005641814,-1.236281,-1.3504009,0.022946857,-0.027628075,4.6590643,1.4932429,-0.09987365,-0.6165583,-0.13483657,7.560275388563164,1421,2024-01-03 09:29:00
-1.2356429,-0.13682234,-1.6842926,-0.53840023,1.0750059,0.9317954,-0.126752,-1.239786,-1.236281,-0.44426537,-0.78106093,-0.91599643,4.5754304,-0.72123325,1.0743783,-0.83313745,-0.60272014,8.223003802882076,1690,2024-01-02 17:22:00
1.5227082,1.672401,-1.0756266,1.4874116,0.5212003,0.7800859,-1.1346998,-1.239786,-0.008768004,-1.3504009,2.5624404,3.5841024,-0.30093563,1.7810752,0.29592428,0.8175564,1.6313087,10.57771610504656,1914,2024-01-03 14:52:00
0.9799139,0.8873344,-1.2441655,-1.418905,0.08133263,0.8617295,-1.7093354,-1.239786,-1.236281,1.3680058,0.5609016,1.4638985,-0.30093563,-1.0868592,-0.20004116,1.2174089,0.7171293,9.577521702933936,1663,2024-01-03 15:02:00
